id,id_grid,organ,image_path,mask_path,fold
10703,10703_0000,spleen,../input/hubmap-2022-256x256/train/10703_0000.png,../input/hubmap-2022-256x256/masks/10703_0000.png,0.0
22035,22035_0005,kidney,../input/hubmap-2022-256x256/train/22035_0005.png,../input/hubmap-2022-256x256/masks/22035_0005.png,1.0
5583,5583_0006,spleen,../input/hubmap-2022-256x256/train/5583_0006.png,../input/hubmap-2022-256x256/masks/5583_0006.png,0.0
2174,2174_0007,prostate,../input/hubmap-2022-256x256/train/2174_0007.png,../input/hubmap-2022-256x256/masks/2174_0007.png,3.0
21039,21039_0008,largeintestine,../input/hubmap-2022-256x256/train/21039_0008.png,../input/hubmap-2022-256x256/masks/21039_0008.png,2.0
31698,31698_0001,kidney,../input/hubmap-2022-256x256/train/31698_0001.png,../input/hubmap-2022-256x256/masks/31698_0001.png,3.0
4658,4658_0000,prostate,../input/hubmap-2022-256x256/train/4658_0000.png,../input/hubmap-2022-256x256/masks/4658_0000.png,2.0
30424,30424_0006,prostate,../input/hubmap-2022-256x256/train/30424_0006.png,../input/hubmap-2022-256x256/masks/30424_0006.png,3.0
7169,7169_0003,spleen,../input/hubmap-2022-256x256/train/7169_0003.png,../input/hubmap-2022-256x256/masks/7169_0003.png,2.0
11448,11448_0008,spleen,../input/hubmap-2022-256x256/train/11448_0008.png,../input/hubmap-2022-256x256/masks/11448_0008.png,2.0
21358,21358_0008,spleen,../input/hubmap-2022-256x256/train/21358_0008.png,../input/hubmap-2022-256x256/masks/21358_0008.png,2.0
9453,9453_0007,spleen,../input/hubmap-2022-256x256/train/9453_0007.png,../input/hubmap-2022-256x256/masks/9453_0007.png,3.0
14756,14756_0007,kidney,../input/hubmap-2022-256x256/train/14756_0007.png,../input/hubmap-2022-256x256/masks/14756_0007.png,1.0
2668,2668_0007,kidney,../input/hubmap-2022-256x256/train/2668_0007.png,../input/hubmap-2022-256x256/masks/2668_0007.png,1.0
9450,9450_0003,lung,../input/hubmap-2022-256x256/train/9450_0003.png,../input/hubmap-2022-256x256/masks/9450_0003.png,3.0
2279,2279_0007,spleen,../input/hubmap-2022-256x256/train/2279_0007.png,../input/hubmap-2022-256x256/masks/2279_0007.png,1.0
4944,4944_0007,prostate,../input/hubmap-2022-256x256/train/4944_0007.png,../input/hubmap-2022-256x256/masks/4944_0007.png,3.0
29690,29690_0002,spleen,../input/hubmap-2022-256x256/train/29690_0002.png,../input/hubmap-2022-256x256/masks/29690_0002.png,0.0
7359,7359_0007,lung,../input/hubmap-2022-256x256/train/7359_0007.png,../input/hubmap-2022-256x256/masks/7359_0007.png,0.0
2668,2668_0000,kidney,../input/hubmap-2022-256x256/train/2668_0000.png,../input/hubmap-2022-256x256/masks/2668_0000.png,3.0
10892,10892_0006,largeintestine,../input/hubmap-2022-256x256/train/10892_0006.png,../input/hubmap-2022-256x256/masks/10892_0006.png,2.0
13942,13942_0008,prostate,../input/hubmap-2022-256x256/train/13942_0008.png,../input/hubmap-2022-256x256/masks/13942_0008.png,4.0
30765,30765_0006,prostate,../input/hubmap-2022-256x256/train/30765_0006.png,../input/hubmap-2022-256x256/masks/30765_0006.png,0.0
8151,8151_0004,lung,../input/hubmap-2022-256x256/train/8151_0004.png,../input/hubmap-2022-256x256/masks/8151_0004.png,0.0
28045,28045_0002,largeintestine,../input/hubmap-2022-256x256/train/28045_0002.png,../input/hubmap-2022-256x256/masks/28045_0002.png,1.0
20955,20955_0005,prostate,../input/hubmap-2022-256x256/train/20955_0005.png,../input/hubmap-2022-256x256/masks/20955_0005.png,0.0
8842,8842_0001,prostate,../input/hubmap-2022-256x256/train/8842_0001.png,../input/hubmap-2022-256x256/masks/8842_0001.png,1.0
18900,18900_0003,largeintestine,../input/hubmap-2022-256x256/train/18900_0003.png,../input/hubmap-2022-256x256/masks/18900_0003.png,4.0
1955,1955_0003,prostate,../input/hubmap-2022-256x256/train/1955_0003.png,../input/hubmap-2022-256x256/masks/1955_0003.png,0.0
28963,28963_0003,spleen,../input/hubmap-2022-256x256/train/28963_0003.png,../input/hubmap-2022-256x256/masks/28963_0003.png,2.0
164,164_0000,kidney,../input/hubmap-2022-256x256/train/164_0000.png,../input/hubmap-2022-256x256/masks/164_0000.png,4.0
32126,32126_0008,prostate,../input/hubmap-2022-256x256/train/32126_0008.png,../input/hubmap-2022-256x256/masks/32126_0008.png,2.0
8227,8227_0000,prostate,../input/hubmap-2022-256x256/train/8227_0000.png,../input/hubmap-2022-256x256/masks/8227_0000.png,4.0
5932,5932_0002,prostate,../input/hubmap-2022-256x256/train/5932_0002.png,../input/hubmap-2022-256x256/masks/5932_0002.png,0.0
8752,8752_0006,largeintestine,../input/hubmap-2022-256x256/train/8752_0006.png,../input/hubmap-2022-256x256/masks/8752_0006.png,0.0
30201,30201_0007,spleen,../input/hubmap-2022-256x256/train/30201_0007.png,../input/hubmap-2022-256x256/masks/30201_0007.png,3.0
5086,5086_0003,lung,../input/hubmap-2022-256x256/train/5086_0003.png,../input/hubmap-2022-256x256/masks/5086_0003.png,4.0
16728,16728_0001,largeintestine,../input/hubmap-2022-256x256/train/16728_0001.png,../input/hubmap-2022-256x256/masks/16728_0001.png,4.0
27803,27803_0007,spleen,../input/hubmap-2022-256x256/train/27803_0007.png,../input/hubmap-2022-256x256/masks/27803_0007.png,1.0
6120,6120_0002,prostate,../input/hubmap-2022-256x256/train/6120_0002.png,../input/hubmap-2022-256x256/masks/6120_0002.png,1.0
3959,3959_0004,spleen,../input/hubmap-2022-256x256/train/3959_0004.png,../input/hubmap-2022-256x256/masks/3959_0004.png,1.0
8231,8231_0008,lung,../input/hubmap-2022-256x256/train/8231_0008.png,../input/hubmap-2022-256x256/masks/8231_0008.png,4.0
31406,31406_0000,largeintestine,../input/hubmap-2022-256x256/train/31406_0000.png,../input/hubmap-2022-256x256/masks/31406_0000.png,0.0
30294,30294_0003,prostate,../input/hubmap-2022-256x256/train/30294_0003.png,../input/hubmap-2022-256x256/masks/30294_0003.png,2.0
17828,17828_0000,prostate,../input/hubmap-2022-256x256/train/17828_0000.png,../input/hubmap-2022-256x256/masks/17828_0000.png,0.0
16163,16163_0000,kidney,../input/hubmap-2022-256x256/train/16163_0000.png,../input/hubmap-2022-256x256/masks/16163_0000.png,2.0
31709,31709_0001,kidney,../input/hubmap-2022-256x256/train/31709_0001.png,../input/hubmap-2022-256x256/masks/31709_0001.png,3.0
12174,12174_0006,largeintestine,../input/hubmap-2022-256x256/train/12174_0006.png,../input/hubmap-2022-256x256/masks/12174_0006.png,2.0
12026,12026_0007,spleen,../input/hubmap-2022-256x256/train/12026_0007.png,../input/hubmap-2022-256x256/masks/12026_0007.png,4.0
5583,5583_0004,spleen,../input/hubmap-2022-256x256/train/5583_0004.png,../input/hubmap-2022-256x256/masks/5583_0004.png,3.0
8388,8388_0007,prostate,../input/hubmap-2022-256x256/train/8388_0007.png,../input/hubmap-2022-256x256/masks/8388_0007.png,4.0
32231,32231_0008,spleen,../input/hubmap-2022-256x256/train/32231_0008.png,../input/hubmap-2022-256x256/masks/32231_0008.png,1.0
29213,29213_0007,prostate,../input/hubmap-2022-256x256/train/29213_0007.png,../input/hubmap-2022-256x256/masks/29213_0007.png,3.0
18449,18449_0008,kidney,../input/hubmap-2022-256x256/train/18449_0008.png,../input/hubmap-2022-256x256/masks/18449_0008.png,2.0
22310,22310_0001,largeintestine,../input/hubmap-2022-256x256/train/22310_0001.png,../input/hubmap-2022-256x256/masks/22310_0001.png,4.0
23051,23051_0007,kidney,../input/hubmap-2022-256x256/train/23051_0007.png,../input/hubmap-2022-256x256/masks/23051_0007.png,3.0
26982,26982_0001,prostate,../input/hubmap-2022-256x256/train/26982_0001.png,../input/hubmap-2022-256x256/masks/26982_0001.png,1.0
10044,10044_0007,prostate,../input/hubmap-2022-256x256/train/10044_0007.png,../input/hubmap-2022-256x256/masks/10044_0007.png,2.0
10392,10392_0004,spleen,../input/hubmap-2022-256x256/train/10392_0004.png,../input/hubmap-2022-256x256/masks/10392_0004.png,4.0
5552,5552_0005,lung,../input/hubmap-2022-256x256/train/5552_0005.png,../input/hubmap-2022-256x256/masks/5552_0005.png,2.0
9777,9777_0007,largeintestine,../input/hubmap-2022-256x256/train/9777_0007.png,../input/hubmap-2022-256x256/masks/9777_0007.png,4.0
24833,24833_0006,spleen,../input/hubmap-2022-256x256/train/24833_0006.png,../input/hubmap-2022-256x256/masks/24833_0006.png,0.0
28622,28622_0007,prostate,../input/hubmap-2022-256x256/train/28622_0007.png,../input/hubmap-2022-256x256/masks/28622_0007.png,4.0
10611,10611_0007,kidney,../input/hubmap-2022-256x256/train/10611_0007.png,../input/hubmap-2022-256x256/masks/10611_0007.png,3.0
27471,27471_0002,prostate,../input/hubmap-2022-256x256/train/27471_0002.png,../input/hubmap-2022-256x256/masks/27471_0002.png,3.0
4639,4639_0000,prostate,../input/hubmap-2022-256x256/train/4639_0000.png,../input/hubmap-2022-256x256/masks/4639_0000.png,2.0
22035,22035_0007,kidney,../input/hubmap-2022-256x256/train/22035_0007.png,../input/hubmap-2022-256x256/masks/22035_0007.png,4.0
9445,9445_0002,kidney,../input/hubmap-2022-256x256/train/9445_0002.png,../input/hubmap-2022-256x256/masks/9445_0002.png,3.0
6794,6794_0008,prostate,../input/hubmap-2022-256x256/train/6794_0008.png,../input/hubmap-2022-256x256/masks/6794_0008.png,4.0
31406,31406_0002,largeintestine,../input/hubmap-2022-256x256/train/31406_0002.png,../input/hubmap-2022-256x256/masks/31406_0002.png,1.0
22016,22016_0004,prostate,../input/hubmap-2022-256x256/train/22016_0004.png,../input/hubmap-2022-256x256/masks/22016_0004.png,1.0
25945,25945_0007,lung,../input/hubmap-2022-256x256/train/25945_0007.png,../input/hubmap-2022-256x256/masks/25945_0007.png,1.0
9769,9769_0000,kidney,../input/hubmap-2022-256x256/train/9769_0000.png,../input/hubmap-2022-256x256/masks/9769_0000.png,3.0
12244,12244_0007,prostate,../input/hubmap-2022-256x256/train/12244_0007.png,../input/hubmap-2022-256x256/masks/12244_0007.png,3.0
25641,25641_0005,largeintestine,../input/hubmap-2022-256x256/train/25641_0005.png,../input/hubmap-2022-256x256/masks/25641_0005.png,3.0
2344,2344_0003,kidney,../input/hubmap-2022-256x256/train/2344_0003.png,../input/hubmap-2022-256x256/masks/2344_0003.png,0.0
29690,29690_0005,spleen,../input/hubmap-2022-256x256/train/29690_0005.png,../input/hubmap-2022-256x256/masks/29690_0005.png,0.0
21021,21021_0004,kidney,../input/hubmap-2022-256x256/train/21021_0004.png,../input/hubmap-2022-256x256/masks/21021_0004.png,0.0
29223,29223_0005,prostate,../input/hubmap-2022-256x256/train/29223_0005.png,../input/hubmap-2022-256x256/masks/29223_0005.png,2.0
32126,32126_0000,prostate,../input/hubmap-2022-256x256/train/32126_0000.png,../input/hubmap-2022-256x256/masks/32126_0000.png,2.0
26174,26174_0000,kidney,../input/hubmap-2022-256x256/train/26174_0000.png,../input/hubmap-2022-256x256/masks/26174_0000.png,4.0
13396,13396_0007,largeintestine,../input/hubmap-2022-256x256/train/13396_0007.png,../input/hubmap-2022-256x256/masks/13396_0007.png,4.0
21021,21021_0005,kidney,../input/hubmap-2022-256x256/train/21021_0005.png,../input/hubmap-2022-256x256/masks/21021_0005.png,3.0
21112,21112_0001,kidney,../input/hubmap-2022-256x256/train/21112_0001.png,../input/hubmap-2022-256x256/masks/21112_0001.png,4.0
2696,2696_0000,largeintestine,../input/hubmap-2022-256x256/train/2696_0000.png,../input/hubmap-2022-256x256/masks/2696_0000.png,2.0
8222,8222_0000,largeintestine,../input/hubmap-2022-256x256/train/8222_0000.png,../input/hubmap-2022-256x256/masks/8222_0000.png,2.0
13260,13260_0001,kidney,../input/hubmap-2022-256x256/train/13260_0001.png,../input/hubmap-2022-256x256/masks/13260_0001.png,2.0
22718,22718_0005,kidney,../input/hubmap-2022-256x256/train/22718_0005.png,../input/hubmap-2022-256x256/masks/22718_0005.png,0.0
30080,30080_0006,prostate,../input/hubmap-2022-256x256/train/30080_0006.png,../input/hubmap-2022-256x256/masks/30080_0006.png,2.0
5099,5099_0007,kidney,../input/hubmap-2022-256x256/train/5099_0007.png,../input/hubmap-2022-256x256/masks/5099_0007.png,1.0
6730,6730_0006,prostate,../input/hubmap-2022-256x256/train/6730_0006.png,../input/hubmap-2022-256x256/masks/6730_0006.png,3.0
20478,20478_0000,kidney,../input/hubmap-2022-256x256/train/20478_0000.png,../input/hubmap-2022-256x256/masks/20478_0000.png,4.0
29296,29296_0005,prostate,../input/hubmap-2022-256x256/train/29296_0005.png,../input/hubmap-2022-256x256/masks/29296_0005.png,4.0
13396,13396_0002,largeintestine,../input/hubmap-2022-256x256/train/13396_0002.png,../input/hubmap-2022-256x256/masks/13396_0002.png,3.0
9904,9904_0004,largeintestine,../input/hubmap-2022-256x256/train/9904_0004.png,../input/hubmap-2022-256x256/masks/9904_0004.png,0.0
16163,16163_0007,kidney,../input/hubmap-2022-256x256/train/16163_0007.png,../input/hubmap-2022-256x256/masks/16163_0007.png,4.0
12471,12471_0007,largeintestine,../input/hubmap-2022-256x256/train/12471_0007.png,../input/hubmap-2022-256x256/masks/12471_0007.png,1.0
8752,8752_0003,largeintestine,../input/hubmap-2022-256x256/train/8752_0003.png,../input/hubmap-2022-256x256/masks/8752_0003.png,2.0
10992,10992_0003,spleen,../input/hubmap-2022-256x256/train/10992_0003.png,../input/hubmap-2022-256x256/masks/10992_0003.png,2.0
5099,5099_0004,kidney,../input/hubmap-2022-256x256/train/5099_0004.png,../input/hubmap-2022-256x256/masks/5099_0004.png,4.0
16362,16362_0001,kidney,../input/hubmap-2022-256x256/train/16362_0001.png,../input/hubmap-2022-256x256/masks/16362_0001.png,1.0
8638,8638_0002,prostate,../input/hubmap-2022-256x256/train/8638_0002.png,../input/hubmap-2022-256x256/masks/8638_0002.png,0.0
13034,13034_0007,kidney,../input/hubmap-2022-256x256/train/13034_0007.png,../input/hubmap-2022-256x256/masks/13034_0007.png,2.0
15706,15706_0006,prostate,../input/hubmap-2022-256x256/train/15706_0006.png,../input/hubmap-2022-256x256/masks/15706_0006.png,0.0
14674,14674_0003,largeintestine,../input/hubmap-2022-256x256/train/14674_0003.png,../input/hubmap-2022-256x256/masks/14674_0003.png,1.0
6318,6318_0000,kidney,../input/hubmap-2022-256x256/train/6318_0000.png,../input/hubmap-2022-256x256/masks/6318_0000.png,3.0
20794,20794_0008,kidney,../input/hubmap-2022-256x256/train/20794_0008.png,../input/hubmap-2022-256x256/masks/20794_0008.png,4.0
1690,1690_0008,prostate,../input/hubmap-2022-256x256/train/1690_0008.png,../input/hubmap-2022-256x256/masks/1690_0008.png,2.0
14396,14396_0006,prostate,../input/hubmap-2022-256x256/train/14396_0006.png,../input/hubmap-2022-256x256/masks/14396_0006.png,0.0
23051,23051_0006,kidney,../input/hubmap-2022-256x256/train/23051_0006.png,../input/hubmap-2022-256x256/masks/23051_0006.png,4.0
28657,28657_0003,spleen,../input/hubmap-2022-256x256/train/28657_0003.png,../input/hubmap-2022-256x256/masks/28657_0003.png,4.0
5102,5102_0007,kidney,../input/hubmap-2022-256x256/train/5102_0007.png,../input/hubmap-2022-256x256/masks/5102_0007.png,1.0
351,351_0000,largeintestine,../input/hubmap-2022-256x256/train/351_0000.png,../input/hubmap-2022-256x256/masks/351_0000.png,3.0
23252,23252_0008,lung,../input/hubmap-2022-256x256/train/23252_0008.png,../input/hubmap-2022-256x256/masks/23252_0008.png,0.0
12026,12026_0000,spleen,../input/hubmap-2022-256x256/train/12026_0000.png,../input/hubmap-2022-256x256/masks/12026_0000.png,2.0
2344,2344_0002,kidney,../input/hubmap-2022-256x256/train/2344_0002.png,../input/hubmap-2022-256x256/masks/2344_0002.png,1.0
24097,24097_0005,kidney,../input/hubmap-2022-256x256/train/24097_0005.png,../input/hubmap-2022-256x256/masks/24097_0005.png,3.0
737,737_0008,prostate,../input/hubmap-2022-256x256/train/737_0008.png,../input/hubmap-2022-256x256/masks/737_0008.png,0.0
27340,27340_0006,largeintestine,../input/hubmap-2022-256x256/train/27340_0006.png,../input/hubmap-2022-256x256/masks/27340_0006.png,1.0
8151,8151_0001,lung,../input/hubmap-2022-256x256/train/8151_0001.png,../input/hubmap-2022-256x256/masks/8151_0001.png,4.0
12466,12466_0008,spleen,../input/hubmap-2022-256x256/train/12466_0008.png,../input/hubmap-2022-256x256/masks/12466_0008.png,3.0
29296,29296_0006,prostate,../input/hubmap-2022-256x256/train/29296_0006.png,../input/hubmap-2022-256x256/masks/29296_0006.png,4.0
3054,3054_0008,spleen,../input/hubmap-2022-256x256/train/3054_0008.png,../input/hubmap-2022-256x256/masks/3054_0008.png,2.0
30765,30765_0008,prostate,../input/hubmap-2022-256x256/train/30765_0008.png,../input/hubmap-2022-256x256/masks/30765_0008.png,4.0
5317,5317_0003,prostate,../input/hubmap-2022-256x256/train/5317_0003.png,../input/hubmap-2022-256x256/masks/5317_0003.png,2.0
21321,21321_0003,kidney,../input/hubmap-2022-256x256/train/21321_0003.png,../input/hubmap-2022-256x256/masks/21321_0003.png,3.0
4301,4301_0008,lung,../input/hubmap-2022-256x256/train/4301_0008.png,../input/hubmap-2022-256x256/masks/4301_0008.png,1.0
31139,31139_0003,lung,../input/hubmap-2022-256x256/train/31139_0003.png,../input/hubmap-2022-256x256/masks/31139_0003.png,2.0
20831,20831_0008,spleen,../input/hubmap-2022-256x256/train/20831_0008.png,../input/hubmap-2022-256x256/masks/20831_0008.png,4.0
5832,5832_0008,largeintestine,../input/hubmap-2022-256x256/train/5832_0008.png,../input/hubmap-2022-256x256/masks/5832_0008.png,3.0
29809,29809_0001,prostate,../input/hubmap-2022-256x256/train/29809_0001.png,../input/hubmap-2022-256x256/masks/29809_0001.png,4.0
8402,8402_0004,largeintestine,../input/hubmap-2022-256x256/train/8402_0004.png,../input/hubmap-2022-256x256/masks/8402_0004.png,1.0
10703,10703_0006,spleen,../input/hubmap-2022-256x256/train/10703_0006.png,../input/hubmap-2022-256x256/masks/10703_0006.png,1.0
20247,20247_0006,prostate,../input/hubmap-2022-256x256/train/20247_0006.png,../input/hubmap-2022-256x256/masks/20247_0006.png,3.0
17455,17455_0005,prostate,../input/hubmap-2022-256x256/train/17455_0005.png,../input/hubmap-2022-256x256/masks/17455_0005.png,4.0
12827,12827_0003,lung,../input/hubmap-2022-256x256/train/12827_0003.png,../input/hubmap-2022-256x256/masks/12827_0003.png,1.0
8502,8502_0005,kidney,../input/hubmap-2022-256x256/train/8502_0005.png,../input/hubmap-2022-256x256/masks/8502_0005.png,1.0
8116,8116_0002,spleen,../input/hubmap-2022-256x256/train/8116_0002.png,../input/hubmap-2022-256x256/masks/8116_0002.png,3.0
31698,31698_0007,kidney,../input/hubmap-2022-256x256/train/31698_0007.png,../input/hubmap-2022-256x256/masks/31698_0007.png,0.0
1878,1878_0006,lung,../input/hubmap-2022-256x256/train/1878_0006.png,../input/hubmap-2022-256x256/masks/1878_0006.png,3.0
32412,32412_0005,prostate,../input/hubmap-2022-256x256/train/32412_0005.png,../input/hubmap-2022-256x256/masks/32412_0005.png,0.0
18449,18449_0003,kidney,../input/hubmap-2022-256x256/train/18449_0003.png,../input/hubmap-2022-256x256/masks/18449_0003.png,1.0
27128,27128_0002,largeintestine,../input/hubmap-2022-256x256/train/27128_0002.png,../input/hubmap-2022-256x256/masks/27128_0002.png,3.0
17143,17143_0003,prostate,../input/hubmap-2022-256x256/train/17143_0003.png,../input/hubmap-2022-256x256/masks/17143_0003.png,4.0
21112,21112_0004,kidney,../input/hubmap-2022-256x256/train/21112_0004.png,../input/hubmap-2022-256x256/masks/21112_0004.png,0.0
21129,21129_0002,kidney,../input/hubmap-2022-256x256/train/21129_0002.png,../input/hubmap-2022-256x256/masks/21129_0002.png,4.0
29296,29296_0003,prostate,../input/hubmap-2022-256x256/train/29296_0003.png,../input/hubmap-2022-256x256/masks/29296_0003.png,2.0
27468,27468_0007,kidney,../input/hubmap-2022-256x256/train/27468_0007.png,../input/hubmap-2022-256x256/masks/27468_0007.png,2.0
19084,19084_0000,prostate,../input/hubmap-2022-256x256/train/19084_0000.png,../input/hubmap-2022-256x256/masks/19084_0000.png,0.0
31571,31571_0003,lung,../input/hubmap-2022-256x256/train/31571_0003.png,../input/hubmap-2022-256x256/masks/31571_0003.png,1.0
2424,2424_0008,kidney,../input/hubmap-2022-256x256/train/2424_0008.png,../input/hubmap-2022-256x256/masks/2424_0008.png,4.0
28748,28748_0007,spleen,../input/hubmap-2022-256x256/train/28748_0007.png,../input/hubmap-2022-256x256/masks/28748_0007.png,0.0
164,164_0005,kidney,../input/hubmap-2022-256x256/train/164_0005.png,../input/hubmap-2022-256x256/masks/164_0005.png,3.0
10912,10912_0008,prostate,../input/hubmap-2022-256x256/train/10912_0008.png,../input/hubmap-2022-256x256/masks/10912_0008.png,1.0
14674,14674_0008,largeintestine,../input/hubmap-2022-256x256/train/14674_0008.png,../input/hubmap-2022-256x256/masks/14674_0008.png,0.0
24961,24961_0003,prostate,../input/hubmap-2022-256x256/train/24961_0003.png,../input/hubmap-2022-256x256/masks/24961_0003.png,4.0
686,686_0008,lung,../input/hubmap-2022-256x256/train/686_0008.png,../input/hubmap-2022-256x256/masks/686_0008.png,1.0
30424,30424_0000,prostate,../input/hubmap-2022-256x256/train/30424_0000.png,../input/hubmap-2022-256x256/masks/30424_0000.png,2.0
20302,20302_0003,kidney,../input/hubmap-2022-256x256/train/20302_0003.png,../input/hubmap-2022-256x256/masks/20302_0003.png,2.0
2874,2874_0004,kidney,../input/hubmap-2022-256x256/train/2874_0004.png,../input/hubmap-2022-256x256/masks/2874_0004.png,0.0
12452,12452_0007,lung,../input/hubmap-2022-256x256/train/12452_0007.png,../input/hubmap-2022-256x256/masks/12452_0007.png,1.0
16711,16711_0008,kidney,../input/hubmap-2022-256x256/train/16711_0008.png,../input/hubmap-2022-256x256/masks/16711_0008.png,3.0
737,737_0000,prostate,../input/hubmap-2022-256x256/train/737_0000.png,../input/hubmap-2022-256x256/masks/737_0000.png,0.0
15005,15005_0008,kidney,../input/hubmap-2022-256x256/train/15005_0008.png,../input/hubmap-2022-256x256/masks/15005_0008.png,0.0
15329,15329_0001,lung,../input/hubmap-2022-256x256/train/15329_0001.png,../input/hubmap-2022-256x256/masks/15329_0001.png,0.0
2943,2943_0001,kidney,../input/hubmap-2022-256x256/train/2943_0001.png,../input/hubmap-2022-256x256/masks/2943_0001.png,3.0
17187,17187_0004,prostate,../input/hubmap-2022-256x256/train/17187_0004.png,../input/hubmap-2022-256x256/masks/17187_0004.png,2.0
5785,5785_0001,prostate,../input/hubmap-2022-256x256/train/5785_0001.png,../input/hubmap-2022-256x256/masks/5785_0001.png,1.0
2500,2500_0004,kidney,../input/hubmap-2022-256x256/train/2500_0004.png,../input/hubmap-2022-256x256/masks/2500_0004.png,2.0
21129,21129_0005,kidney,../input/hubmap-2022-256x256/train/21129_0005.png,../input/hubmap-2022-256x256/masks/21129_0005.png,2.0
6390,6390_0000,prostate,../input/hubmap-2022-256x256/train/6390_0000.png,../input/hubmap-2022-256x256/masks/6390_0000.png,3.0
12483,12483_0005,spleen,../input/hubmap-2022-256x256/train/12483_0005.png,../input/hubmap-2022-256x256/masks/12483_0005.png,4.0
7902,7902_0002,prostate,../input/hubmap-2022-256x256/train/7902_0002.png,../input/hubmap-2022-256x256/masks/7902_0002.png,1.0
22133,22133_0004,kidney,../input/hubmap-2022-256x256/train/22133_0004.png,../input/hubmap-2022-256x256/masks/22133_0004.png,0.0
31733,31733_0003,spleen,../input/hubmap-2022-256x256/train/31733_0003.png,../input/hubmap-2022-256x256/masks/31733_0003.png,2.0
11497,11497_0003,kidney,../input/hubmap-2022-256x256/train/11497_0003.png,../input/hubmap-2022-256x256/masks/11497_0003.png,0.0
20831,20831_0002,spleen,../input/hubmap-2022-256x256/train/20831_0002.png,../input/hubmap-2022-256x256/masks/20831_0002.png,0.0
8894,8894_0003,spleen,../input/hubmap-2022-256x256/train/8894_0003.png,../input/hubmap-2022-256x256/masks/8894_0003.png,4.0
19377,19377_0008,spleen,../input/hubmap-2022-256x256/train/19377_0008.png,../input/hubmap-2022-256x256/masks/19377_0008.png,3.0
18422,18422_0005,prostate,../input/hubmap-2022-256x256/train/18422_0005.png,../input/hubmap-2022-256x256/masks/18422_0005.png,0.0
12466,12466_0003,spleen,../input/hubmap-2022-256x256/train/12466_0003.png,../input/hubmap-2022-256x256/masks/12466_0003.png,2.0
3083,3083_0007,kidney,../input/hubmap-2022-256x256/train/3083_0007.png,../input/hubmap-2022-256x256/masks/3083_0007.png,3.0
6722,6722_0008,spleen,../input/hubmap-2022-256x256/train/6722_0008.png,../input/hubmap-2022-256x256/masks/6722_0008.png,0.0
18121,18121_0008,kidney,../input/hubmap-2022-256x256/train/18121_0008.png,../input/hubmap-2022-256x256/masks/18121_0008.png,0.0
9387,9387_0007,lung,../input/hubmap-2022-256x256/train/9387_0007.png,../input/hubmap-2022-256x256/masks/9387_0007.png,1.0
9517,9517_0007,kidney,../input/hubmap-2022-256x256/train/9517_0007.png,../input/hubmap-2022-256x256/masks/9517_0007.png,3.0
6611,6611_0006,largeintestine,../input/hubmap-2022-256x256/train/6611_0006.png,../input/hubmap-2022-256x256/masks/6611_0006.png,1.0
9517,9517_0004,kidney,../input/hubmap-2022-256x256/train/9517_0004.png,../input/hubmap-2022-256x256/masks/9517_0004.png,4.0
27861,27861_0008,largeintestine,../input/hubmap-2022-256x256/train/27861_0008.png,../input/hubmap-2022-256x256/masks/27861_0008.png,3.0
29180,29180_0003,largeintestine,../input/hubmap-2022-256x256/train/29180_0003.png,../input/hubmap-2022-256x256/masks/29180_0003.png,2.0
11890,11890_0006,largeintestine,../input/hubmap-2022-256x256/train/11890_0006.png,../input/hubmap-2022-256x256/masks/11890_0006.png,3.0
1850,1850_0006,largeintestine,../input/hubmap-2022-256x256/train/1850_0006.png,../input/hubmap-2022-256x256/masks/1850_0006.png,3.0
2696,2696_0003,largeintestine,../input/hubmap-2022-256x256/train/2696_0003.png,../input/hubmap-2022-256x256/masks/2696_0003.png,4.0
2424,2424_0005,kidney,../input/hubmap-2022-256x256/train/2424_0005.png,../input/hubmap-2022-256x256/masks/2424_0005.png,3.0
20955,20955_0002,prostate,../input/hubmap-2022-256x256/train/20955_0002.png,../input/hubmap-2022-256x256/masks/20955_0002.png,3.0
16564,16564_0001,lung,../input/hubmap-2022-256x256/train/16564_0001.png,../input/hubmap-2022-256x256/masks/16564_0001.png,4.0
13396,13396_0008,largeintestine,../input/hubmap-2022-256x256/train/13396_0008.png,../input/hubmap-2022-256x256/masks/13396_0008.png,2.0
15005,15005_0001,kidney,../input/hubmap-2022-256x256/train/15005_0001.png,../input/hubmap-2022-256x256/masks/15005_0001.png,4.0
21195,21195_0000,kidney,../input/hubmap-2022-256x256/train/21195_0000.png,../input/hubmap-2022-256x256/masks/21195_0000.png,0.0
22995,22995_0006,prostate,../input/hubmap-2022-256x256/train/22995_0006.png,../input/hubmap-2022-256x256/masks/22995_0006.png,1.0
27781,27781_0006,spleen,../input/hubmap-2022-256x256/train/27781_0006.png,../input/hubmap-2022-256x256/masks/27781_0006.png,1.0
5552,5552_0004,lung,../input/hubmap-2022-256x256/train/5552_0004.png,../input/hubmap-2022-256x256/masks/5552_0004.png,0.0
15067,15067_0006,lung,../input/hubmap-2022-256x256/train/15067_0006.png,../input/hubmap-2022-256x256/masks/15067_0006.png,3.0
30474,30474_0001,kidney,../input/hubmap-2022-256x256/train/30474_0001.png,../input/hubmap-2022-256x256/masks/30474_0001.png,1.0
30201,30201_0008,spleen,../input/hubmap-2022-256x256/train/30201_0008.png,../input/hubmap-2022-256x256/masks/30201_0008.png,0.0
